id,vacancy_id,status,date,total_employee_count,start_time,end_time,luvr,notify_send_time
33811,4770,5,2026-02-24,1,"08:00:00",,shift/luvr/g5TCep9RiSmxS0CDX8yMqpljW2lL1WCeqgiyeeqU.jpg,
32393,4235,5,2026-02-23,8,"08:00:00",,shift/luvr/ZyQfzHcNhSGkvvZ8SOKDHbrnwMcsgo5XmF5M6Ank.jpg,
33765,4742,5,2026-02-24,5,"09:00:00",,shift/luvr/YqxWtOYltJi89LSWlx25MN1739V9a8B6yc0d5hPB.jpg,
33631,4680,5,2026-02-23,2,"08:00:00",,shift/luvr/ZFTpp2ZnEewEEsFYhyncmpaK3e2N5S5swBVBMvK3.jpg,
33806,4766,5,2026-02-23,1,"08:00:00",,shift/luvr/W0KcabbbpyYGAXQwOip2IVur1aFOKCavsw7LTg95.jpg,
33814,4772,5,2026-02-20,1,"08:00:00",,shift/luvr/e392AupK6iQ8Xbu9pt16Swil0bsRiSwokXX3LS9O.jpg,
33816,4773,5,2026-02-24,16,"08:00:00",,shift/luvr/Qq4F9PeUFCV0n8llgclp4u91L4Bzpnc0m2tzlf54.jpg,
33812,4770,5,2026-02-25,1,"08:00:00",,shift/luvr/hbRoSDxnfCGek2NVnBZNT8RzO6cVCww78i5y6eOG.jpg,
26519,3565,5,2026-02-24,4,"08:00:00",,shift/luvr/PAyEqTsJfLNg2ze4DBAVLDXVaTI9zjy5Ld1CBKTT.jpg,
33623,4674,5,2026-02-24,2,"08:00:00",,shift/luvr/m2X3H7NhfWNB1QgST79hHRYKn9FF18vDMqw1kViI.jpg,
33797,4755,5,2026-02-25,2,"09:00:00",,shift/luvr/KPXQ6VGipfkqugUbG3RMQM9XkBkqjYRUmpKzxzXs.jpg,
32099,4180,5,2026-02-19,1,"08:00:00",,shift/luvr/mV60QYpHDHdsHYmSjPyZzIxHLrtB9O7rpw4uQUlx.jpg,
32358,4230,5,2026-02-24,4,"08:00:00",,shift/luvr/aaZy6hfAkTwXxjPlyfckuHwGpXFpWDPRuto9R4XS.jpg,
26724,3580,5,2026-02-24,15,"08:00:00",,shift/luvr/WV3nHV8H2cBeFUmQWspqjZUkyr5qNlhr6j4mPHd3.jpg,
26752,3579,5,2026-02-24,12,"07:00:00",,shift/luvr/TU2WkCXN8dtoHOUFvVgHIqgqp5ik5taxxEDnWP5w.jpg,
26832,3582,5,2026-02-24,1,"08:00:00",,shift/luvr/68kisFOfbvSm1aHBvJf1DfDmYCekABla4KuEiL9O.jpg,
26779,3581,5,2026-02-23,2,"08:00:00",,shift/luvr/BbxKY1wlev9c1cmJ6kaC45vtL7hBDFSqMBDJQhk7.jpg,
33817,4774,5,2026-02-20,1,"08:00:00",,shift/luvr/YOtf9fGeBYSDSAt3VHUpXqT9d7LSj8SDj3CAe1HY.jpg,
33774,4746,5,2026-02-26,6,"09:00:00",,shift/luvr/NkDTKgXJG9SUguCyVDGC8JRvwtvHVAaDJbuIoBu2.jpg,
33784,4748,6,2026-02-25,2,"08:00:00",,,
33785,4748,6,2026-02-26,2,"08:00:00",,,
33786,4748,6,2026-02-27,2,"08:00:00",,,
33807,4767,5,2026-02-25,4,"08:00:00",,shift/luvr/cBYZM89ZY37WUiBABKpVJmqP0gacnS6kWWBBihLT.png,
27835,3651,5,2026-02-23,2,"08:00:00",,shift/luvr/soHYl3XJ7gKl8Ero3HheQPy5oRc0pgNgJqq0iuL5.jpg,
33815,4773,5,2026-02-23,16,"08:00:00",,shift/luvr/elypbC0wp8cUYvLYx2OqV63BzCBedE4H64aAb1o3.jpg,
33808,4768,5,2026-02-25,4,"08:00:00",,shift/luvr/r5AyOF4FU3a2vGVrAGMSyiVeNrGJqSJhEjucwaI3.jpg,
33823,4779,5,2026-02-20,1,"08:00:00",,shift/luvr/wyGvu01ddY8LZMtoz3qSW72rbJJCYnTz3bWY5E1s.jpg,
33822,4779,5,2026-02-19,1,"08:00:00",,shift/luvr/O394kH6ASt1PxTRT6yNEAHiXF9WnGwcAf5VeBW3h.jpg,
32766,4348,5,2026-02-24,2,"08:00:00",,shift/luvr/reGjPX2VuuDmjnyo0N7bQjj8F7LRg05yVYrDyuPs.jpg,
33554,4644,5,2026-02-24,1,"08:00:00",,shift/luvr/DjucnIWr35bC50EQaG9yIhOEqhGquv5QFLDzWLPr.jpg,
33834,4785,5,2026-02-24,4,"08:00:00",,shift/luvr/dRQocO3pit2chHcsAA03JEmssXRSkdLtFt8jUMfY.jpg,
33833,4785,5,2026-02-23,4,"08:00:00",,shift/luvr/riMMOsCX3C3CT11DUadnzHqzUVqPGlS8ZbnzE9Ph.jpg,
33824,4780,5,2026-02-20,1,"08:00:00",,shift/luvr/QpS37OARNxPg22PM1F5PC4OIE1rMamQSeqSINMZb.jpg,
33825,4780,5,2026-02-21,1,"08:00:00",,shift/luvr/c7bShijGNx6fYGUb2HhUhfqdUm0mOcJz7GrKfXY5.jpg,
33826,4780,5,2026-02-22,1,"08:00:00",,shift/luvr/1ki6LONv0QtpcIm62KxkN76SAI2NE8ytSI7pKMLB.jpg,
33842,4789,5,2026-02-23,1,"01:00:00",,shift/luvr/MjIYN13leBWKsFGQxeTRzIiDU3ciQJOxFlJdWGd3.jpg,
33737,4728,5,2026-02-24,24,"08:00:00",,shift/luvr/VMb5H3GBuYt5jGYFNYRZuBf0NZPzdy1jJ79V3G2F.jpg,
26944,3590,5,2026-02-23,3,"08:00:00",,shift/luvr/uLfw9fDLE1RRudDQnVm74ouBlKrLYIqWopHfxOxh.jpg,
33880,4810,5,2026-02-24,2,"08:00:00",,shift/luvr/DQjJJbEHo1jzILojv1NkSmwMZuBAK6IJBX69tfpe.jpg,
27335,3604,5,2026-02-21,2,"07:00:00",,shift/luvr/E8CqswSo0wRdK10WMDkduC9NpDc6i9LMyVMHd6M8.jpg,
33721,4720,5,2026-02-24,2,"08:00:00",,shift/luvr/Nhu9aS3NhUNy6oTn2iA65jRtdVeBme4bEuBq9wiP.jpg,
33843,4790,5,2026-02-23,3,"01:00:00",,shift/luvr/uRUY4DFsMYs0Fs3WwxGkvTxQ9IiVcaHkbyGjubbv.jpg,
33847,4793,5,2026-02-24,3,10:00:00,,shift/luvr/AhfF1ylDUF8DAty7o4QlgKEbyN2dydspqaojucv5.jpg,
23662,2911,5,2026-01-16,1,"08:00:00",,shift/luvr/0GhBTFSuh48CqCIVsIqItpmU632ulNmXzYOpTnGD.png,
33879,4809,5,2026-02-23,2,"08:00:00",,shift/luvr/jxCdgylAik93DsQhJiIWD2WB4KcgOhEeyVF00FfS.jpg,
33867,4804,5,2026-02-23,8,"08:00:00",,shift/luvr/oK93Ez0FnkloE7Cxe7JNFRGduDgyu8FLrpE2dJjV.jpg,
33846,4793,5,2026-02-23,3,10:00:00,,shift/luvr/EijdNZVwmn4HPMQ3Im3OgYxrAk3dxypqPdAUjvhn.jpg,
31691,4069,5,2026-02-21,1,"08:00:00",,shift/luvr/1qjj7nWaPG9vhj44rMBqB9DfuAICvzxBmp3fnzuZ.jpg,
33875,4808,5,2026-02-23,1,"08:00:00",,shift/luvr/rXuXCvuCj3470k6DML85Z2SZqrgr2jDkTIfgS4Wd.jpg,
27029,3593,5,2026-02-23,2,"07:00:00",,shift/luvr/0Ok9ofjfrgXvOm6vRkeCE9Sg3EFIzg6yYN8qCsKy.jpg,
33845,4792,5,2026-02-25,1,10:00:00,,shift/luvr/88wEYRGqAUObYNWwmgQZ4Oa37OwUoGrMl92mEQui.jpg,
33849,4795,5,2026-02-23,1,"09:00:00",,shift/luvr/s0vfeCw0CWceejHBbGZWmTZprtuHlDsu3q0MRvlj.jpg,
33877,4809,5,2026-02-21,2,"08:00:00",,shift/luvr/mbWMJ9sr6M5vI99Tc0gNGKSQBpyTJXP7IqqmDaHX.jpg,
33878,4809,5,2026-02-22,2,"08:00:00",,shift/luvr/O5lGimjw5Rk8d9dR3oIj9nO8vGtuITZ3nRsK65Jj.jpg,
33290,4564,5,2026-02-23,1,"08:00:00",,shift/luvr/AKNYQZtcKCF7CrX3c1HNdZ0FHwmqGkqt0i32WWqA.jpg,
33844,4791,5,2026-02-24,2,"08:00:00",,shift/luvr/1Q1dceTKnZ6d4M3TCIOYdN8ua3yqk5ubAlmsrj3O.jpg,
26432,3564,5,2026-02-24,16,"09:00:00",,shift/luvr/eH39fxzKu9kZSOwiFjL4EWyoWjeIGFzhi3P2bpYy.jpg,
33868,4804,5,2026-02-24,5,"08:00:00",,shift/luvr/g0nhGHGqrEs3vxu5NHhmqojbWNjKjb22ZaPHezys.jpg,
31689,4069,5,2026-02-19,4,"08:00:00",,shift/luvr/QsrEu6Q0z5zGyH9tT3ZYRftdJFvgsmOltGO7pddB.jpg,
33881,4811,6,2026-02-25,1,"08:00:00",,,
33863,4801,5,2026-02-24,1,12:00:00,,shift/luvr/vSdIqlb3KlWj45uWlCLHjD7O0tW0nwM3oa1HU2mF.jpg,
33827,4781,5,2026-02-26,1,"08:00:00",,shift/luvr/F0ddGvHKAZbb3KQppF45u7TRQTXgGbnK8xeVD0uS.jpg,
33850,4795,5,2026-02-24,1,"09:00:00",,shift/luvr/sCJMglkgRCBpjVjlRvDQ9JT1BXToQ2VficQX21sN.jpg,
33861,4800,5,2026-02-25,1,"09:00:00",,shift/luvr/w7qzeEmXOIn03FBoZ6VZcF8Lq2nVut5c2aJJp3AZ.jpg,
33853,4797,5,2026-02-23,1,"09:00:00",,shift/luvr/ocBMC720DJVCA5nYbpSFYlojGMic3jznt3uwynBG.jpg,
33870,4806,5,2026-02-23,1,12:00:00,,shift/luvr/yQWRSKNF7DVqoNTyn3CZOq7lRjLdneEum7BZ20G1.jpg,
33855,4798,5,2026-02-24,1,"09:00:00",,shift/luvr/L8SoAAkx8wUC7wHNKMW49MsqS8iRALxmAkF3kEcY.jpg,
33864,4802,5,2026-02-23,1,12:00:00,,shift/luvr/0079cltY87U91j3YHLxsEh9sfy8qzvM1StIk91A4.jpg,
33858,4799,5,2026-02-24,1,"09:00:00",,shift/luvr/UEQ0SvlZ5IHFJcHPPUH7yHc2i9d4JwInC8XOKrTb.jpg,
33854,4797,5,2026-02-24,1,"09:00:00",,shift/luvr/8P1U8CiK0bbgdSAZAz1YsHQfwkld4YZ6e0tUWHFa.jpg,
33874,4807,5,2026-02-25,1,12:00:00,,shift/luvr/r8koUi01eIjK1O2WY5vzSorGhF87B7EMBM8bGjek.jpg,
33859,4800,5,2026-02-23,1,"09:00:00",,shift/luvr/tr3Wz8WvXCux5lYmXdBcSNTfQ6kCCQZCw1UcuQuR.jpg,
33837,4786,5,2026-02-25,1,"08:00:00",,shift/luvr/zE23fRAKvL6Uuhb9UZcqMoXLLuJ1lcZyM1VI3HT0.jpg,
33852,4796,5,2026-02-25,1,"09:00:00",,shift/luvr/JS54Yun5hg0vutcDRt4RFF8zZ6yTVkDH5RXHvP1p.jpg,
33872,4807,5,2026-02-23,1,12:00:00,,shift/luvr/1RO9HPUQyMQXf7RhphC3eoB6txCruGZqLjJrn6I5.jpg,
33838,4787,5,2026-02-23,1,"08:00:00",,shift/luvr/xGxwG9oJNN0lwdkXcjCvS4BRq4aNlbiJ0TknKW9B.jpg,
33851,4795,5,2026-02-25,1,"09:00:00",,shift/luvr/XWXq5Ew6Hw7JcndN6cGOnTPqiL3RSmHmksZBYN7P.jpg,
33839,4788,5,2026-02-23,1,"08:00:00",,shift/luvr/CNAWYnwNLHfeWfOFKLAWTWXSTdcUM9kjCCuXP7V0.jpg,
33836,4786,5,2026-02-24,1,"08:00:00",,shift/luvr/b6f6Wlrwu9YdI0e2aisV5VN6PLgrhgqAVNT7kTzj.jpg,
33866,4803,5,2026-02-25,1,"09:00:00",,shift/luvr/W7egl6OWg94aXLtuwvYE6AXMOyP6T8g8yqx1uvkV.jpg,
30211,3808,6,2026-02-25,5,"08:00:00",,,
33876,4808,5,2026-02-24,2,"08:00:00",,shift/luvr/v8fX0UPP7Lx4I5OjCjDTBGZYYbWbVr6qu8L0vSMM.jpg,
33955,4834,5,2026-02-24,1,"08:00:00",,shift/luvr/JxPmqmXaoVc5cP5sgGMTVv8b7s6oABmVfewWuD75.jpg,
43563,7704,6,2026-04-02,5,"08:00:00",,,
33960,4835,5,2026-02-24,1,"08:00:00",,shift/luvr/81iJYDh7o3Zs4m7M6arW3nO0xhUlyOUQbJZYcImv.jpg,
33954,4833,6,2026-02-28,10,"08:00:00",,,
33894,4819,5,2026-02-20,3,"08:00:00",,shift/luvr/0xQfMBpLzaEHdavuD675YUCJYCofBJ8ABuB200gt.jpg,
33911,4823,5,2026-02-28,2,"08:00:00",,shift/luvr/wBPw4WKirRQXHH2AQWpr6tlq9NyJwjYuMeXAcoxw.jpg,
33893,4818,5,2026-02-20,3,"08:00:00",,shift/luvr/hCYP80kSEyjEdPx6wZ6710GXk3P2kSGl1t54jgOV.jpg,
33897,4820,5,2026-02-26,12,"08:00:00",,shift/luvr/DBKOr0h5XsK1KufztVZ1MVRNbpEh7GrzVSrBY2bL.jpg,
33919,4825,5,2026-02-23,1,"09:00:00",,shift/luvr/bQKqgi49RztclZWrqFlzOcPBEWSxwNK2dRHldALz.jpg,
33963,4837,5,2026-02-24,2,10:00:00,,shift/luvr/nTJWBL6jD2CMLHBrtIqSTlXOuRQ2PMZ3sglotpO3.jpg,
33933,4828,5,2026-02-17,1,"08:00:00",,shift/luvr/a2n2bNSPJ2RCWnF7MjHBnfA71fl1fv8qRTefWjd1.jpg,
33891,4817,5,2026-02-24,2,"08:00:00",,shift/luvr/01Vna23XoKcGN4hTd5nrAfbTmf7ey0GPCoF1G3BW.jpg,
33890,4817,5,2026-02-23,2,"08:00:00",,shift/luvr/zSd84ZFDPj25hywS3Vg1Zyvzdnmxqev951Byo897.jpg,
33895,4819,5,2026-02-21,3,"08:00:00",,shift/luvr/yzGYTM4Uvr5hgXmCdOt8IvMpkbgBl8W9O23jW7is.jpg,
33892,4818,5,2026-02-19,3,"08:00:00",,shift/luvr/DOAl0idhRoMooh0CVngKRgTQQIrWcPUvku4kjAfR.jpg,
33922,4825,5,2026-02-26,1,"09:00:00",,shift/luvr/wmgPCoCbqPWfoXNXiQuOqgFWvML90rSGpJ3NEezQ.jpg,
33926,4826,5,2026-02-26,2,"08:00:00",,shift/luvr/A0QfhMaaADiz0nw4GighVKkJoWcLJiNreVYXbXn5.jpg,
33896,4820,5,2026-02-25,12,"08:00:00",,shift/luvr/57mtc0gqsiYl1QSJs54kv2UUqcrwYaSOjbKkCYZM.jpg,
33937,4829,5,2026-02-27,5,"08:00:00",,shift/luvr/uKziOCFy0UNe7mR4gxC61Rjksv1x1tdgWarS6cyv.jpg,
33931,4827,5,2026-02-27,3,"08:00:00",,shift/luvr/FN5t1qgGpJWEEcVcLp3DqraYSckAyuy1bxmCkF5o.jpg,
33923,4825,5,2026-02-27,1,"09:00:00",,shift/luvr/6w39MynMI0h3wB8J9UvBkFvZoAiOBU1rNVepiASY.jpg,
33901,4821,6,2026-02-26,25,"08:00:00",,,
33900,4821,6,2026-02-25,25,"08:00:00",,,
33916,4825,6,2026-02-20,1,"09:00:00",,,
33953,4833,5,2026-02-27,3,"08:00:00",,shift/luvr/vgn1Vp3XImpBrh0rEVpZB1dNwMh2pUP7TlmXZKkt.jpg,
33948,4832,6,2026-02-26,2,"08:00:00",,,
33944,4831,6,2026-02-26,2,"08:00:00",,,
33940,4830,5,2026-02-26,1,"08:00:00",,shift/luvr/k7lq1mGR8Vh7BVMrV6UT6doMLe6gd0vSonHWK06U.jpg,
33930,4827,5,2026-02-26,2,"08:00:00",,shift/luvr/s8xOjpWTNfwIpxdUdS2MuXFXDZ7OmuM3gPh5qGlN.jpg,
33949,4832,6,2026-02-27,2,"08:00:00",,,
33946,4831,6,2026-02-28,2,"08:00:00",,,
33950,4832,6,2026-02-28,2,"08:00:00",,,
33906,4822,5,2026-02-27,3,"08:00:00",,shift/luvr/mPnZFiH2iGWbN085ejEsG9bg5QTM6RjpRjjk4a7e.jpg,
33904,4822,6,2026-02-25,5,"08:00:00",,,
33947,4832,6,2026-02-25,2,"08:00:00",,,
33902,4821,5,2026-02-27,13,"08:00:00",,shift/luvr/0dDTyBZKcYPINiwkAHoIgvJ7BIfXAux7d0RS8C5e.jpg,
33898,4820,5,2026-02-27,13,"08:00:00",,shift/luvr/SuEL6JyiBerY3zdTRFCMH2wknWubIEFGpQ3DTp0T.jpg,
33909,4823,5,2026-02-26,2,"08:00:00",,shift/luvr/Adja9AFXaiOVMt8tgdQ0HJ2fYwCxqTnbXMjcTDXR.jpg,
33913,4824,5,2026-02-26,2,"08:00:00",,shift/luvr/Ft6MoP7WwN5zfAFCM0G6QbPmV4LRbtDySN6gx4fs.jpg,
33927,4826,5,2026-02-27,3,"08:00:00",,shift/luvr/Gre4vyUnFdBv2YWKXBlc3EeVfV3C1RVONBlgmQhI.jpg,
31609,4065,5,2026-02-19,1,"08:00:00",,shift/luvr/1R158JqqV2313KgnE6brt021HCUjqUqKCXgEF4bs.jpg,
33941,4830,6,2026-02-27,1,"08:00:00",,,
33943,4831,5,2026-02-25,1,"08:00:00",,shift/luvr/9b87B3Lt90Yb50TsbNDzILxPAwn6JGl8DQn4HsT6.jpg,
33915,4824,5,2026-02-28,4,"08:00:00",,shift/luvr/TeCvhoD2N3i39s7TvucONoXuFv8M54q7DSxY7n6E.jpg,
33970,4840,5,2026-02-27,1,"09:00:00",,shift/luvr/Ry031WKxE6wSzsELtYgj6qf0H3JPwAMo266RH8LQ.jpg,
33969,4840,5,2026-02-26,1,"09:00:00",,shift/luvr/kRgiznJ5zRyl1WYjeV39fxLezgA17KeKS1WcnfX4.jpg,
33905,4822,6,2026-02-26,5,"08:00:00",,,
33939,4830,5,2026-02-25,1,"08:00:00",,shift/luvr/0XEGEPrKCti6Rvr6Uu8Jt5Y5WHo1E8UdcEN47D27.jpg,
33928,4826,5,2026-02-28,5,"08:00:00",,shift/luvr/xRmozbDGqlamN2wrkJ38makq4PP8sNhpUCFK4zZJ.jpg,
33903,4821,5,2026-02-28,10,"08:00:00",,shift/luvr/h4hOdEHz0iboPfS7aH1X3fg7kKKFRmqAaGRj3iBZ.jpg,
33956,4834,5,2026-02-25,1,"08:00:00",,shift/luvr/wJInnNcSTq7kG4JVPW4aWHeCTkN9kTjo4fYjBcm9.jpg,
33965,4839,5,2026-03-02,1,"08:00:00",,shift/luvr/2xL4HxEMm1BBvid4qvh1sQS6TwLtS1D5DpHiQMux.jpg,
33942,4830,6,2026-02-28,1,"08:00:00",,,
33958,4834,6,2026-02-27,1,"08:00:00",,,
33888,4814,5,2026-02-20,5,10:00:00,,shift/luvr/NKVh1cRnabsXF7cmplnr5NzvK5DOg5lk3eOPKSwv.jpg,
33964,4838,6,2026-02-23,7,"08:00:00",,,
33882,4811,5,2026-02-25,2,"08:00:00",,shift/luvr/H4OGB1xGCFcpayEwawIeTHHRbfyFglycdxIQNjpR.jpg,
26548,3570,5,2026-02-23,2,"08:00:00",,shift/luvr/3HsYsIUKKEsxrSY7Z35d13EMvlZ9kxKLYAPz6BnS.jpg,
33885,4813,5,2026-02-17,5,10:00:00,,shift/luvr/m3effgoZGY7aWtQmVmeAyvIyPmmKpgeLUaPTYIQB.jpg,
33934,4828,5,2026-02-18,1,"08:00:00",,shift/luvr/UFhgk7UamBWBrOzNwRFR1AlFvoijIwE7WeXKMdHK.jpg,
27550,3632,5,2026-02-24,1,"09:00:00",,shift/luvr/LD1gUhJ9kn9lDFimY9yv5VhOIBa2GmZWWaRWRjxR.jpg,
33920,4825,5,2026-02-24,1,"09:00:00",,shift/luvr/P0vjKDc5Cf8ZJGJ0iu3DtrdUqbIGV3Nym9ponlBq.jpg,
33952,4833,5,2026-02-26,2,"08:00:00",,shift/luvr/W63T02ONOS51h296azxe8jpwurvFPTJzjraFEzCG.jpg,
33917,4825,6,2026-02-21,1,"09:00:00",,,
33918,4825,6,2026-02-22,1,"09:00:00",,,
33987,4846,5,2026-02-23,3,"08:00:00",,shift/luvr/u0zjeGlGkGELBHBw0exaO3HLh57pqvGX9rifSIv9.jpg,
31611,4065,5,2026-02-22,1,"08:00:00",,shift/luvr/zict6b8hz4udGLHCcB4wMMVqixHxS6skxE2xeLBG.jpg,
31590,4064,5,2026-02-20,60,"08:00:00",,shift/luvr/BmFGX7sbw9tvsq4xRK5a0IPsCzLKegLFTG5sF3oh.jpg,
26370,3557,5,2026-02-24,20,"08:00:00",,shift/luvr/W5XhaHCcEhba2aLfw91Wqbksp2mFWJwqGRuIJCnH.jpg,
33886,4813,5,2026-02-18,5,10:00:00,,shift/luvr/Qv4LKVw3c1EEblx75m6BjRjO3NpojheWqTsnvwQc.jpg,
33978,4842,5,2026-02-28,1,"09:00:00",,shift/luvr/tncWkpuD8RTZQ21OVUrMYqmNmhHfj5S2lpoVi8u4.jpg,
32379,4234,5,2026-02-23,10,"09:00:00",,shift/luvr/xLg7C6tqsPeXBPDmg9AwePneoYpSHJ7FysLaZuKE.jpg,
33988,4847,5,2026-02-16,1,"08:00:00",,shift/luvr/RvQkXGkewR4cY5lStGV4CjW0igiOJWTMmuppLmEX.jpg,
34002,4852,6,2026-02-26,2,21:00:00,,,
34011,4854,5,2026-02-27,1,"08:00:00",,shift/luvr/qe0yTzlnEDDIkgwp5vfQkyUJkuvA8h4sJIS46CNN.jpg,
29081,3721,5,2026-02-25,1,"09:00:00",,shift/luvr/QrVhGG3OBeMLLoMwnqvmBKtdchaDfwJX9M6PJ95K.png,
32444,4244,5,2026-02-23,5,"08:00:00",,shift/luvr/RRX2tucVsDdx0TMDhkWnxtkzM4e6V1KAZ3G5V1dt.jpg,
33962,4836,5,2026-02-22,7,"08:00:00",,shift/luvr/LB0iwFY4vucRBUyWRwWbYDDtn91A9zqJSSJNmRt9.jpg,
33961,4836,5,2026-02-21,7,"08:00:00",,shift/luvr/kLt6lFPaMhg7Lbkcoby4R4E2fSrsfd7FpGPiCW3i.jpg,
30281,3817,5,2026-02-24,1,"08:00:00",,shift/luvr/ouaX9cRLcehkLEMZ7E7gRD7Ra7h7wTyt0OlUsFiK.jpg,
30280,3817,5,2026-02-23,1,"08:00:00",,shift/luvr/8fld4FxHeSkWwK5JwfjzYdbXnrk7LCsToE6UMX4S.jpg,
33983,4843,5,2026-02-24,1,"08:00:00",,shift/luvr/nA4WNSIK72A3JSdRO2tCFnOGwW8ZeQJzlOQdzRB6.jpg,
33982,4843,5,2026-02-23,1,"08:00:00",,shift/luvr/uwnqoWV3wI15zfBVYXK2FUHnUpH5fETuKHdVmIud.jpg,
33985,4844,5,2026-02-24,1,"08:00:00",,shift/luvr/WEhemVh3NxWrctOUoIa6lubhQN2mg5quuzneG5H8.jpg,
33984,4844,5,2026-02-23,1,"08:00:00",,shift/luvr/YxtnNvF6PJTUkP0h3VAjCNjdQ5FwBM021JY0v5Ln.jpg,
33986,4845,5,2026-02-24,1,"08:00:00",,shift/luvr/LE76rxLZfkqj3XoY1rBxV2XTk0prVgvXXs5q3V9W.jpg,
33975,4596,5,2026-02-28,1,"09:00:00",,shift/luvr/avgiEAqxngVBNrIGbh7uyAHXGHEDtWxnmmw4avql.jpg,
33966,4839,5,2026-02-24,1,"08:00:00",,shift/luvr/0DNCUqXUKBo3d4H0AQz7jqkvEv2gxUKHJ6WnZJnP.jpg,
43566,7704,5,2026-04-05,2,"08:00:00",,shift/luvr/7vQyJ4sDndO2qBB7OMi7oe8VD84PVFhQuH2bBZJ7.jpg,
34013,4855,5,2026-02-20,1,"08:00:00",,shift/luvr/Vh9rAkeX1k582JFMN6RoD3y719nr5wRCGOtMr89S.jpg,
33994,4849,6,2026-02-23,2,"09:00:00",,,
33996,4849,6,2026-02-25,2,"09:00:00",,,
34005,4853,5,2026-02-23,1,"08:00:00",,shift/luvr/sGNSKorCaqE2afSDn9CHGrj98VmgL5yYp5e3ok45.jpg,
33530,4637,5,2026-02-25,1,"09:00:00",,shift/luvr/4e8vhs9L42zxq8DpAHP1HWQ6AqSUBkDz7MLwyWLP.jpg,
33997,4849,6,2026-02-26,2,"09:00:00",,,
33998,4849,6,2026-02-27,2,"09:00:00",,,
33618,4670,5,2026-02-25,1,"09:00:00",,shift/luvr/5ugv6gmnhgASZiLqwsVTiS8WYBX23PmsbKuxYUze.png,
32332,4222,5,2026-02-23,4,"09:00:00",,shift/luvr/IYNxnMPC7llCSrykBqJ2XpQuTW20SmnJdXP1ZhHf.jpg,
30707,3904,5,2026-02-24,7,"08:30:00",,shift/luvr/8EVoF63UXIOgQbww8ygsxWown8oTg1tvqCuztMpY.jpg,
34008,4854,5,2026-02-24,1,"08:00:00",,shift/luvr/ePQkREpfAWI1aqld1FYb1j0kPRWuvy2rvLMntYSl.jpg,
6762,964,6,2025-11-28,3,"08:00:00",,,
33990,4848,6,2026-02-25,1,"09:00:00",,,
33993,4848,5,2026-02-28,1,"09:00:00",,shift/luvr/SSSFSd53zVvGRDOVBOFIJM9wm4gcuG8uydsZ1UbN.jpg,
33429,4601,5,2026-02-23,4,"08:00:00",,shift/luvr/29OhI72RwMsEQpcCqlB651YazTRhAusnDpb4qZrC.jpg,
27663,3644,5,2026-02-23,1,"09:00:00",,shift/luvr/Wa0TONFV4QhkEEsLPH98WLZa09LrDWO23cW9PRkf.jpg,
32502,4270,5,2026-02-23,1,"08:00:00",,shift/luvr/VbXz3wlKfgAIvlqN2wzQVxDx5rDfaDsR4OkdlOqt.png,
34014,4855,6,2026-02-21,1,"08:00:00",,,
34006,4853,5,2026-02-24,1,"08:00:00",,shift/luvr/kGgldeTzblcvVfisYCDmC3rSna11gScL3hiTcqaO.jpg,
30708,3904,5,2026-02-25,7,"08:30:00",,shift/luvr/yWBaNmWNZ2hgHYWGuwhANVqRsc9fJV2J80yyOfJw.jpg,
32380,4234,5,2026-02-24,10,"09:00:00",,shift/luvr/XgAj7aMjaz0XvRHWJisbskSMONtJveBr8x7apmGb.jpg,
34000,4851,5,2026-02-24,1,"09:00:00",,shift/luvr/0LouTJbiieHhI1WFUp5wbEuJ2suOcfZuFRYJxYX2.jpg,
27926,3657,5,2026-02-23,1,"09:00:00",,shift/luvr/n4Dk0nugDWLfjmyRmVwJmxFjF3BlS21PXtT7JUFZ.jpg,
30706,3904,5,2026-02-23,7,"08:30:00",,shift/luvr/1x7DM5R3zaXcVMQVMUQqH19FMcDKSofW65XRnYRx.jpg,
34015,4855,5,2026-02-22,1,"08:00:00",,shift/luvr/fudGiRVBpqry7DjvOXSyezs6AWEi6mvHRx5XjNlg.jpg,
33989,4848,5,2026-02-24,1,"09:00:00",,shift/luvr/jKSTsHK6H7jluViIVQ0IX1JjEwgZqpvoTdDdiD15.jpg,
29147,3725,5,2026-02-25,1,"08:00:00",,shift/luvr/2vM8PuJXe6UjjxydbRDqYv6IaJROe6obAFGcAubD.png,
29103,3723,5,2026-02-25,1,"09:00:00",,shift/luvr/i7ApcBes5fENEl609QCPGhXe9hc1UJBHlzAP5SOt.png,
34017,4856,5,2026-02-24,2,"08:00:00",,shift/luvr/PHmUb09kRjJ3AcBIxEcFZxnT7dJdUOnTgKttX7TQ.jpg,
28958,3716,5,2026-02-23,6,"09:00:00",,shift/luvr/JHuXpypZ9lIvzlvVUwyQz6cEnF0BRGm9MSktZhkO.jpg,
27361,3606,5,2026-02-25,2,"08:00:00",,shift/luvr/UlVhO9x87C3pVJWmN7HexOvowYiWbvEophfh5ogy.jpg,
33995,4849,5,2026-02-24,2,"09:00:00",,shift/luvr/Rbo43DrBjsyGMAAuHOPKqE6tSl7nsrfNnzF6gSIE.jpg,
33999,4850,5,2026-02-23,1,"09:00:00",,shift/luvr/1ZIu0aSNbo4WMVIrE8AHK4haxovsiLOGNgHxTaZA.jpg,
